1642626900000,41709.25000000,41748.75000000,41668.83000000,41743.63000000,73.56771000,1642627199999,3067983.95752860,2638,27.74127000,1156809.96614340,0
1642627200000,41743.62000000,41770.34000000,41700.26000000,41700.26000000,71.43545000,1642627499999,2982192.00341870,2716,22.02854000,919662.57362970,0
1642627500000,41700.27000000,41775.51000000,41655.80000000,41775.51000000,59.75499000,1642627799999,2492052.75786850,2456,27.40215000,1142942.97575010,0
1642627800000,41775.51000000,41793.00000000,41730.56000000,41730.57000000,44.87949000,1642628099999,1874455.49849400,2362,16.69002000,697046.38990770,0
1642628100000,41730.56000000,41752.97000000,41687.36000000,41728.52000000,29.73646000,1642628399999,1240756.42144680,2132,11.90247000,496638.34284660,0
1642628400000,41728.51000000,41769.70000000,41690.09000000,41769.69000000,32.43667000,1642628699999,1353523.17462800,2133,11.30899000,471940.95347210,0
1642628700000,41769.68000000,41786.27000000,41703.70000000,41732.31000000,43.46310000,1642628999999,1813994.16557190,2376,12.63849000,527534.20058110,0
1642629000000,41732.31000000,41793.00000000,41706.65000000,41786.80000000,44.88471000,1642629299999,1874178.15721000,2400,18.14958000,757826.91544120,0
1642629300000,41786.80000000,41786.81000000,41704.30000000,41712.22000000,45.17280000,1642629599999,1885401.01312190,2143,19.00761000,793273.74872440,0
1642629600000,41712.22000000,41752.00000000,41692.63000000,41704.15000000,64.86101000,1642629899999,2706353.72487580,2329,31.29403000,1305714.30370280,0
1642629900000,41704.16000000,41704.17000000,41637.63000000,41688.06000000,70.14083000,1642630199999,2923300.42495420,2931,30.75248000,1281450.42187940,0
1642630200000,41688.07000000,41779.34000000,41688.06000000,41771.99000000,62.38907000,1642630499999,2604154.61001360,2428,32.87589000,1372160.50333400,0
1642630500000,41771.98000000,41864.54000000,41771.98000000,41846.84000000,74.73303000,1642630799999,3125048.86462380,3011,35.58020000,1487821.81779260,0
1642630800000,41844.40000000,41901.91000000,41820.00000000,41888.14000000,66.87731000,1642631099999,2799112.40930640,2199,23.84453000,998138.35492960,0
1642631100000,41888.15000000,41920.43000000,41875.91000000,41887.54000000,78.84329000,1642631399999,3303430.19855210,2180,41.08640000,1721493.20441840,0
1642631400000,41887.53000000,41916.63000000,41875.92000000,41910.28000000,33.46015000,1642631699999,1401940.14540280,1985,13.20478000,553234.25865150,0
1642631700000,41910.27000000,41915.24000000,41903.02000000,41913.09000000,47.69426000,1642631999999,1998795.03331640,1424,10.44805000,437858.43250790,0
1642632000000,41913.09000000,41975.00000000,41913.09000000,41969.56000000,60.40874000,1642632299999,2533953.85222960,1894,26.12540000,1096014.64550190,0
1642632300000,41969.55000000,41969.56000000,41879.38000000,41882.22000000,46.50297000,1642632599999,1949591.67968510,1657,10.68511000,447895.03811990,0
1642632600000,41883.13000000,41962.26000000,41882.22000000,41960.21000000,33.79735000,1642632899999,1416809.53956670,1412,17.03429000,714011.83323940,0
1642632900000,41960.21000000,41993.98000000,41949.61000000,41976.88000000,63.45839000,1642633199999,2663770.35706670,1853,41.07128000,1724027.95649880,0
1642633200000,41976.89000000,41989.42000000,41914.02000000,41980.14000000,33.96309000,1642633499999,1424730.38091870,1647,13.49046000,565894.74334110,0
1642633500000,41980.13000000,41980.14000000,41879.57000000,41891.71000000,66.71735000,1642633799999,2796323.89197980,2144,15.84889000,664087.52711800,0
1642633800000,41891.70000000,41920.00000000,41861.43000000,41887.55000000,60.53008000,1642634099999,2535666.29496350,1554,12.66792000,530723.13779830,0
1642634100000,41887.55000000,41918.98000000,41869.04000000,41880.01000000,30.26244000,1642634399999,1268011.50101620,1491,14.47601000,606534.48764450,0
1642634400000,41880.00000000,41880.01000000,41800.00000000,41820.47000000,42.14664000,1642634699999,1763038.85793260,1789,13.76871000,575903.20939350,0
1642634700000,41820.47000000,41831.67000000,41779.30000000,41797.18000000,54.82436000,1642634999999,2291759.76799850,1742,19.79820000,827525.31676520,0
1642635000000,41795.00000000,41879.99000000,41777.76000000,41865.24000000,44.18635000,1642635299999,1847425.93122960,1673,26.89195000,1124298.45001310,0
1642635300000,41865.23000000,41888.87000000,41847.28000000,41873.27000000,39.61984000,1642635599999,1658881.65685250,1654,15.40992000,645185.37792850,0
1642635600000,41873.28000000,41876.86000000,41787.74000000,41805.01000000,36.78157000,1642635899999,1538734.27576270,1511,11.21859000,469248.77075090,0
1642635900000,41805.02000000,41806.59000000,41689.53000000,41689.53000000,53.93705000,1642636199999,2251261.43026070,2364,16.54523000,690549.86544370,0
1642636200000,41689.53000000,41702.93000000,41635.24000000,41695.12000000,68.31744000,1642636499999,2847128.09663710,3006,26.99254000,1124872.83380490,0
1642636500000,41695.11000000,41722.01000000,41651.63000000,41660.01000000,55.09277000,1642636799999,2297268.96842890,2110,24.25042000,1011264.69333090,0
1642636800000,41660.00000000,41749.34000000,41652.97000000,41672.19000000,119.54211000,1642637099999,4985599.15517010,3556,65.64772000,2737907.95933540,0
1642637100000,41672.19000000,41731.45000000,41639.88000000,41727.03000000,63.41023000,1642637399999,2642740.22254370,2443,34.82294000,1451276.71865850,0
1642637400000,41727.04000000,41787.75000000,41714.92000000,41751.51000000,73.72044000,1642637699999,3078800.90106870,2333,39.26594000,1639889.30376170,0
1642637700000,41751.52000000,41821.40000000,41742.84000000,41813.75000000,38.66311000,1642637999999,1615416.94129280,1994,21.14828000,883620.36333070,0
1642638000000,41813.76000000,41850.00000000,41813.75000000,41832.11000000,36.87503000,1642638299999,1542532.29874890,1632,15.45117000,646325.44636860,0
1642638300000,41832.12000000,41860.55000000,41755.85000000,41771.35000000,67.13700000,1642638599999,2806312.76401980,2027,19.41175000,811583.55018600,0
